gangstagrass	47	0	1	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
silverchair	52	1	1	0 0 0 0 0 1 1	0 0 0 0 0 0 1 1
blumentopf	447	2	0	0 0 0 0 0 1 1	0 0 3 0 0 0 0 0
fünf sterne deluxe	59	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
helge schneider	54	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
freundeskreis	48	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
ferris mc	81	1	0	0 0 0 0 0 0 1	0 0 2 0 0 0 0 0
olli banjo	168	1	0	0 0 0 0 0 0 1	0 0 2 0 0 0 0 0
absolute beginner	70	1	0	0 0 0 0 0 0 1	0 0 2 0 0 0 0 0
dendemann	60	1	0	0 0 0 0 0 0 1	0 0 2 0 0 0 0 0
samy deluxe	162	1	0	0 0 0 0 0 0 1	0 0 2 0 0 0 0 0
dynamite deluxe	191	1	0	0 0 0 0 0 0 1	0 0 3 0 0 0 0 0
eins zwo	14	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
fettes brot	14	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
south park	12	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
nico suave	77	1	0	0 0 0 0 0 0 1	0 0 2 0 0 0 0 0
afrob	50	1	0	0 0 0 0 0 0 1	0 0 2 0 0 0 0 0
dmx	9	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
fugees	54	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 1
curse	128	1	0	0 0 0 0 0 0 1	0 0 3 0 0 0 0 0
jan delay	7	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
roey marquis ii.	7	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
beginner	43	1	0	0 0 0 0 0 0 1	0 0 2 0 0 0 0 0
denyo	6	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
dj koze	6	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
kool savas	203	1	1	0 0 0 0 0 1 1	0 0 3 0 0 0 0 0
ludacris	218	2	0	0 0 0 0 0 0 1	0 0 1 1 0 0 1 0
dj friction	5	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
johann wolfgang von goethe	5	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
turntablerocker	5	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
badesalz	4	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
harris	47	1	0	0 0 0 0 0 0 1	0 0 2 0 0 0 0 0
otto waalkes	4	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
black tiger	3	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
franky kubrick	81	1	0	0 0 0 0 0 0 1	0 0 2 0 0 0 0 0
main concept	3	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
massive töne	46	1	0	0 0 0 0 0 0 1	0 0 2 0 0 0 0 0
missy elliott	3	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
ms. dynamite	3	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
murphy lee	3	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
ol dirty bastard	3	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
too strong	3	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
zero 7	182	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
pram	91	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
sparklehorse	168	1	1	0 0 0 0 0 1 1	0 0 1 0 0 0 1 0
the dave brubeck quartet	64	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
world tribe	63	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
laurie anderson	59	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
silje nes	59	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
hope sandoval & the warm inventions	56	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
zakir hussain	56	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
bill withers	159	3	0	0 0 0 0 0 1 1	0 0 3 0 0 0 0 0
pink martini	50	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
emilíana torrini	94	2	1	0 0 0 0 0 1 2	0 0 3 0 0 0 0 0
tunng	115	2	0	0 0 0 0 0 1 1	0 0 2 0 0 0 0 0
cornelius	94	1	1	0 0 0 0 0 1 1	0 0 1 0 0 0 0 1
laika	40	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
beth gibbons	35	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
jouko harjanne	35	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
terry reid	34	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
lhasa de sela	42	1	0	0 0 0 0 0 0 2	0 0 2 0 0 0 0 0
tujiko noriko	28	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
cibo matto	23	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
jimmy smith	14	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
bobby vinton	13	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
queens of the stone age	2463	6	0	0 0 0 0 0 3 3	0 0 5 0 0 0 1 1
the jon spencer blues explosion	118	3	0	0 0 0 0 0 1 1	0 0 2 1 0 0 0 0
louis prima	10	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
mose allison	10	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
nature ambience	10	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
nature sounds	9	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
colder	8	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
lightnin hopkins	8	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
the paul butterfield blues band	8	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
arab strap	195	2	1	0 0 0 0 1 1 1	0 0 2 0 0 0 1 0
skillet	493	2	0	0 0 0 0 0 0 1	0 0 2 0 0 0 0 0
atreyu	462	1	0	0 0 0 0 0 0 1	0 0 2 0 0 0 0 0
dead by april	789	3	1	0 0 0 0 0 0 3	0 0 4 0 0 0 0 0
haste the day	382	2	0	0 0 0 0 0 0 1	0 0 2 0 0 0 0 0
karpe diem	256	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
inhale exhale	174	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
papa roach	290	2	1	0 0 0 0 0 0 2	0 0 2 0 0 0 1 0
saliva	134	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
a change of pace	130	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
it dies today	123	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
silent civilian	120	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
sea of treachery	106	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
celldweller	302	2	0	0 0 0 0 0 1 1	0 0 2 0 0 0 0 0
david guetta	137	3	0	0 0 0 0 0 1 2	0 0 3 0 0 0 0 0
trapt	269	2	1	0 0 0 0 0 0 1	0 0 2 0 0 0 1 0
raunchy	94	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
gigi dagostino	89	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
deathstars	204	2	0	0 0 0 0 0 1 1	0 0 2 0 0 0 0 0
still remains	70	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
godhead	66	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
noize suppressor	64	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
ground zero	59	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
seigmen	58	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
guru josh project	50	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
destroy the runner	55	2	0	0 0 0 0 0 0 1	0 0 2 0 0 0 0 0
sevendust	49	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
overseer	47	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
spyro	45	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
rapture	43	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
anthrax	75	1	0	0 0 0 0 0 0 1	0 0 0 0 0 0 0 1
destruction	49	1	0	0 0 0 0 0 0 1	0 0 0 0 0 0 0 1
tankard	27	1	0	0 0 0 0 0 0 1	0 0 0 0 0 0 0 1
holy moses	25	1	0	0 0 0 0 0 0 1	0 0 0 0 0 0 0 1
nuclear assault	23	1	0	0 0 0 0 0 0 1	0 0 0 0 0 0 0 1
municipal waste	102	2	0	0 0 0 0 0 0 2	0 0 1 0 0 0 0 1
sodom	645	3	0	0 0 0 0 0 1 2	0 0 1 0 0 0 0 2
s.o.d.	14	1	0	0 0 0 0 0 0 1	0 0 0 0 0 0 0 1
gama bomb	10	1	0	0 0 0 0 0 0 1	0 0 0 0 0 0 0 1
possessed	10	1	0	0 0 0 0 0 0 1	0 0 0 0 0 0 0 1
vio-lence	10	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 1
bathory	1859	2	2	0 0 0 0 0 1 2	0 0 3 0 0 0 0 1
crumbsuckers	8	1	0	0 0 0 0 0 0 1	0 0 0 0 0 0 0 1
sacred reich	7	1	0	0 0 0 0 0 0 1	0 0 0 0 0 0 0 1
gwar	6	1	0	0 0 0 0 0 0 1	0 0 0 0 0 0 0 1
madball	6	1	0	0 0 0 0 0 0 1	0 0 0 0 0 0 0 1
d.r.i.	6	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 1
carnivore	4	1	0	0 0 0 0 0 0 1	0 0 0 0 0 0 0 1
demolition hammer	4	1	0	0 0 0 0 0 0 1	0 0 0 0 0 0 0 1
hirax	4	1	0	0 0 0 0 0 0 1	0 0 0 0 0 0 0 1
Áspid	3	1	0	0 0 0 0 0 0 1	0 0 0 0 0 0 0 1
desaster	3	1	0	0 0 0 0 0 0 1	0 0 0 0 0 0 0 1
heathen	3	1	0	0 0 0 0 0 0 1	0 0 0 0 0 0 0 1
anthrax -	2	1	0	0 0 0 0 0 0 1	0 0 0 0 0 0 0 1
dark angel	2	1	0	0 0 0 0 0 0 1	0 0 0 0 0 0 0 1
gammacide	2	1	0	0 0 0 0 0 0 1	0 0 0 0 0 0 0 1
motörhead	7	2	0	0 0 0 0 0 0 2	0 0 1 0 0 0 0 1
unleashed	51	1	1	0 0 0 0 0 0 2	0 0 1 0 0 0 0 1
violent force	2	1	0	0 0 0 0 0 0 1	0 0 0 0 0 0 0 1
one tree hill	215	0	1	0 0 0 0 0 0 0	0 0 0 0 0 0 1 0
kate voegele	200	0	1	0 0 0 0 0 0 0	0 0 0 0 0 0 1 0
this beautiful republic	137	0	1	0 0 0 0 0 0 0	0 0 0 0 0 0 1 0
yellowcard	137	0	1	0 0 0 0 0 0 0	0 0 0 0 0 0 1 0
fm static	135	1	1	0 0 0 0 0 0 1	0 0 1 0 0 0 1 0
switchfoot	123	0	1	0 0 0 0 0 0 0	0 0 0 0 0 0 1 0
3oh!3	114	0	1	0 0 0 0 0 0 0	0 0 0 0 0 0 1 0
stone sour	401	1	2	0 0 0 0 0 0 2	0 0 3 0 0 0 1 0
12 stones	116	1	1	0 0 0 0 0 0 0	0 0 1 0 0 0 1 0
daughtry	98	0	1	0 0 0 0 0 0 0	0 0 0 0 0 0 1 0
falling up	102	1	1	0 0 0 0 0 0 0	0 0 1 0 0 0 1 0
lena	97	0	1	0 0 0 0 0 0 0	0 0 0 0 0 0 1 0
theory of a deadman	90	0	1	0 0 0 0 0 0 0	0 0 0 0 0 0 1 0
good charlotte	281	2	1	0 0 0 0 0 0 1	0 0 2 0 0 0 1 0
the summer obsession	84	0	1	0 0 0 0 0 0 0	0 0 0 0 0 0 1 0
breaking benjamin	947	4	2	0 0 0 0 0 1 3	0 0 6 0 0 0 2 0
revolverheld	75	0	1	0 0 0 0 0 0 0	0 0 0 0 0 0 1 0
firstclass	68	0	1	0 0 0 0 0 0 0	0 0 0 0 0 0 1 0
bethany joy lenz	64	0	1	0 0 0 0 0 0 0	0 0 0 0 0 0 1 0
staind	1128	3	3	0 0 0 0 0 1 2	0 0 4 0 0 0 2 0
imogen heap	1061	2	2	0 0 0 0 0 1 2	0 0 3 0 0 0 1 0
jack's mannequin	56	0	1	0 0 0 0 0 0 0	0 0 0 0 0 0 1 0
the red jumpsuit apparatus	455	1	1	0 0 0 0 0 0 1	0 0 0 0 0 0 2 0
seba	926	2	0	0 0 0 0 0 0 2	0 0 2 0 0 0 0 0
phoneheads	252	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
fl?ur	312	2	0	0 0 0 0 0 1 1	0 0 2 0 0 0 0 0
blue man group	1511	2	0	0 0 0 0 0 1 1	0 0 2 0 0 0 0 0
slow train soul	177	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
the string quartet	176	2	0	0 0 0 0 0 1 1	0 0 2 0 0 0 0 0
london elektricity	157	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
dj iridium	114	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
stim axel	114	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
bluetech	247	2	0	0 0 0 0 0 0 2	0 0 2 0 0 0 0 0
uttara-kuru	87	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
above & beyond	86	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
dj groove	82	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
desimal	77	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
aquasky	76	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
seba & paradox	76	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
serj tankian	88	2	0	0 0 0 0 0 1 1	0 0 2 0 0 0 0 0
twelve girls band	68	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
65daysofstatic	855	4	2	0 0 0 0 0 1 5	0 0 5 0 0 0 1 1
aphrodite	214	3	0	0 0 0 0 0 1 2	0 0 3 0 0 0 0 0
Sebnem ferah	1567	1	0	0 0 0 0 0 0 1	0 0 0 0 0 1 0 0
duman	1538	1	0	0 0 0 0 0 0 1	0 0 0 0 0 1 0 0
teoman	753	1	0	0 0 0 0 0 0 1	0 0 0 0 0 1 0 0
anathema	3879	6	5	0 0 0 0 1 2 5	0 0 10 0 0 1 0 0
yasar	667	1	0	0 0 0 0 0 0 1	0 0 0 0 0 1 0 0
Özlem tekin	588	2	0	0 0 0 0 0 0 2	0 0 0 0 0 2 0 0
düs sokagi sakinleri	520	1	0	0 0 0 0 0 0 1	0 0 0 0 0 1 0 0
hayko cepkin	520	1	0	0 0 0 0 0 0 1	0 0 0 0 0 1 0 0
tarkan	487	1	0	0 0 0 0 0 0 1	0 0 0 0 0 1 0 0
sezen aksu	436	1	0	0 0 0 0 0 0 1	0 0 0 0 0 1 0 0
rafet el roman	384	1	0	0 0 0 0 0 0 1	0 0 0 0 0 1 0 0
kenan dogulu	376	1	0	0 0 0 0 0 0 1	0 0 0 0 0 1 0 0
mor ve Ötesi	364	1	0	0 0 0 0 0 0 1	0 0 0 0 0 1 0 0
asli	357	1	0	0 0 0 0 0 0 1	0 0 0 0 0 1 0 0
Çelik	348	1	0	0 0 0 0 0 0 1	0 0 0 0 0 1 0 0
yeni türkü	336	1	0	0 0 0 0 0 0 1	0 0 0 0 0 1 0 0
james blunt	452	2	1	0 0 0 0 0 0 3	0 0 2 0 0 1 0 0
yansimalar	332	1	0	0 0 0 0 0 0 1	0 0 0 0 0 1 0 0
haluk levent	323	1	0	0 0 0 0 0 0 1	0 0 0 0 0 1 0 0
bulutsuzluk Özlemi	308	1	0	0 0 0 0 0 0 1	0 0 0 0 0 1 0 0
sertab erener	263	1	0	0 0 0 0 0 0 1	0 0 0 0 0 1 0 0
kiraç	254	1	0	0 0 0 0 0 0 1	0 0 0 0 0 1 0 0
nev	247	1	0	0 0 0 0 0 0 1	0 0 0 0 0 1 0 0
badem	228	1	0	0 0 0 0 0 0 1	0 0 0 0 0 1 0 0
yalin	223	1	0	0 0 0 0 0 0 1	0 0 0 0 0 1 0 0
serdar ortaç	191	1	0	0 0 0 0 0 0 1	0 0 0 0 0 1 0 0
pinhani	179	1	0	0 0 0 0 0 0 1	0 0 0 0 0 1 0 0
leman sam	173	1	0	0 0 0 0 0 0 1	0 0 0 0 0 1 0 0
feridun düzagaç	168	1	0	0 0 0 0 0 0 1	0 0 0 0 0 1 0 0
Çilekes	163	1	0	0 0 0 0 0 0 1	0 0 0 0 0 1 0 0
kiraç & funda arar - www.catlaemi.net	162	1	0	0 0 0 0 0 0 1	0 0 0 0 0 1 0 0
nilüfer	162	1	0	0 0 0 0 0 0 1	0 0 0 0 0 1 0 0
Ilhan Irem	158	1	0	0 0 0 0 0 0 1	0 0 0 0 0 1 0 0
almora	150	1	0	0 0 0 0 0 0 1	0 0 0 0 0 1 0 0
levent yüksel	150	1	0	0 0 0 0 0 0 1	0 0 0 0 0 1 0 0
zÜlfÜ lIvanelI	145	1	0	0 0 0 0 0 0 1	0 0 0 0 0 1 0 0
böhse onkelz	214	0	1	0 0 0 0 0 0 1	0 0 2 0 0 0 0 0
six feet under	63	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
symphony x	36	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
deep purple	473	3	1	0 0 0 0 1 1 1	0 0 5 0 0 0 0 0
the string-a-longs	15	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
mulehead	11	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
giorgio moroder	9	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
paul hertzog	8	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
the countdown singers	7	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
dale watson	5	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
devourment	5	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
little richard	4	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
dick maas	3	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
robin zander	3	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
yngwie malmsteen	3	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
d.i.	2	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
herb alpert	2	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
janet jackson	2	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
kevin chalfant	2	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
cemetary	1	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
cryptic slaughter	1	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
harold faltermeyer	1	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
jerry reed	1	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
kenny rogers	5	1	0	0 0 0 0 0 0 0	0 0 2 0 0 0 0 0
morbid angel	1	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
origin	1	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
sammy hagar	1	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
the immortals	1	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
the trashmen	26	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 1 0
yngwie j. malmsteen's rising force	1	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
the paper chase	1796	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
soko	985	0	2	0 0 0 0 0 0 2	0 0 2 0 0 0 0 0
reuben	791	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
alina orlova	523	0	2	0 0 0 0 0 1 1	0 0 2 0 0 0 0 0
sounds like violence	382	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
dear euphoria	331	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
xiu xiu	274	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
aereogramme	312	0	2	0 0 0 0 0 0 2	0 0 1 0 0 0 0 1
my little airport	229	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
mclusky	169	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
maybeshewill	139	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
you slut!	133	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
feverdream	127	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
clann zú	123	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
hello saferide	307	1	1	0 0 0 0 0 1 1	0 0 2 0 0 0 0 0
oceansize	161	0	2	0 0 0 0 0 0 2	0 0 1 0 0 0 0 1
sunshine	117	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
heroin and your veins	114	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
rachael yamagata	107	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
lack	104	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
by the end of tonight	97	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
first aid kit	85	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
ray lamontagne	85	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
enon	84	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
q and not u	568	1	1	0 0 0 0 0 0 2	0 0 1 0 0 0 1 0
shooting at unarmed men	81	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
becky filip	75	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
saltillo	302	1	1	0 0 0 0 0 0 2	0 0 2 0 0 0 0 0
hellogoodbye	72	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
if these trees could talk	66	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
ten in the swear jar	64	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
future of the left	61	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
kilians	447	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
tellison	434	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
those dancing days	418	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
mystery jets	344	0	2	0 0 0 0 0 0 2	0 1 1 0 0 0 0 0
operator please	304	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
the view	413	2	1	0 0 0 0 0 1 1	0 0 3 0 0 0 0 0
laura marling	1371	0	3	0 0 0 0 0 0 3	0 1 2 0 0 0 0 0
the rifles	218	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
cajun dance party	241	0	2	0 0 0 0 0 0 2	0 1 1 0 0 0 0 0
jamie t	188	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
the maccabees	271	1	1	0 0 0 0 0 0 2	0 0 2 0 0 0 0 0
eight legs	137	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
the films	131	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
canterbury	113	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
johnossi	195	1	1	0 0 0 0 0 1 1	0 0 2 0 0 0 0 0
mia.	111	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
molotov jive	110	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
the pipettes	105	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
the pigeon detectives	247	3	1	0 0 0 0 0 1 1	0 0 4 0 0 0 0 0
good shoes	96	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
duffy	98	1	1	0 0 0 0 0 1 1	0 0 2 0 0 0 0 0
santogold	278	2	1	0 0 0 0 1 1 1	0 0 3 0 0 0 0 0
uniklubi	88	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
neljä ruusua	76	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
lovex	73	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
the hoosiers	72	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
pmmp	71	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
tiktak	71	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
killer	67	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
51koodia	65	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
olavi uusivirta	62	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
boys like girls	61	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
onar	61	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
irina	57	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
scouting for girls	57	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
one night only	56	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
switches	55	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
boy kill boy	54	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
the automatic	54	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
tokio hotel	52	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
disco ensemble	51	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
goodbooks	46	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
newton faulkner	42	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
sunrise avenue	41	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
elbow	113	3	0	0 0 0 0 0 1 2	0 0 3 0 0 0 0 0
cage the elephant	40	2	0	0 0 0 0 0 1 1	0 0 2 0 0 0 0 0
het goede doel	16	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
mark ronson	33	2	0	0 0 0 0 0 1 1	0 0 2 0 0 0 0 0
novastar	11	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
pete philly & perquisite	30	1	0	0 0 0 0 0 0 1	0 0 2 0 0 0 0 0
ikon pastoraat	6	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
the asteroids galaxy tour	54	2	0	0 0 0 0 0 0 1	0 0 2 0 0 0 0 0
the partysquad	5	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
3js	4	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
de dijk	4	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
klein orkest	4	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
rigby	4	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
beef	3	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
boudewijn de groot	3	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
